SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
MUL3553,Seltzer Bottle,1.5,3,0,0,0,0,12,5/2/2019,5/2/2019,12/5/2014,-0.15,ACCESSORIES,MISC,NONE,7.50E+11
MUL3558,Medicine Bottle,2,3.99,0,0,0,0,21,5/2/2019,5/2/2019,1/8/2014,0.4,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3566,Hair Spray,1.5,3,0,0,0,0,77,5/2/2019,5/2/2019,4/13/2014,0.25,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3583,Cod Liver Oil,1.8,3.6,0,0,0,0,26,2/26/2019,2/26/2019,8/17/2016,-0.3,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3584,Mouth Wash,0.85,1.7,0,0,0,0,7,2/28/2019,2/28/2019,12/18/2014,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3585,Nail Polish Remover,1,1.99,0,0,0,0,19,1/11/2019,1/11/2019,9/8/2011,0.15,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3587,Baby Shampoo,1.49,2.98,0,0,0,0,7,2/15/2019,2/15/2019,11/10/2014,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3591,Crow Bar,1.38,2.75,0,0,0,0,0,4/1/2019,2/22/2019,4/1/2019,0.13,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3594,Hammer Set,2,3.99,0,0,0,0,0,5/5/2018,5/5/2018,3/28/2014,0.25,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3597,Paint Roller,2,3.99,0,0,0,0,55,4/23/2019,4/23/2019,12/30/2014,0,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3598,Paint Pan,1.75,3.5,0,0,0,0,48,5/2/2019,5/2/2019,4/17/2015,-0.45,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3616,.Knife,1.5,3,0,0,0,0,14,3/28/2019,3/28/2019,4/24/2014,0.55,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3618,Hedge Clippers,1.65,3.29,0,0,0,0,17,3/18/2019,3/18/2019,5/9/2013,0.27,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3619,Wood Clamp,2.25,4.5,0,0,0,0,9,5/2/2019,5/2/2019,1/16/2015,-0.35,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL3629,Jewelry Box,3.25,6.5,0,0,0,0,38,3/11/2019,3/11/2019,6/12/2015,-0.25,ACCESSORIES,JEWELRY,NONE,7.50E+11
MUL3654,Pickup Truck**Red or Blue,1.4,2.8,0,0,0,0,0,9/21/2018,9/21/2018,9/13/2016,-0.45,ACCESSORIES,TOYS,NONE,7.50E+11
MUL3658A,Baseball Bat,0.8,1.59,0,0,0,0,16,2/19/2019,2/19/2019,2/21/2018,-0.25,ACCESSORIES,SPORTS,NONE,7.50E+11
MUL3738A,Large Hat Stand,2,4,0,0,0,0,4,4/30/2019,4/30/2019,11/10/2014,0,ACCESSORIES,HAT STAND,NONE,7.50E+11
MUL3766,.Decorated Hat**Pink or White,2.75,5.5,0,0,0,0,11,3/28/2019,3/28/2019,3/30/2016,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL3796,.Country Watering Can**Assorted,1.5,3,0,0,0,0,17,3/28/2019,3/28/2019,7/19/2016,0,ACCESSORIES,GARDEN,NONE,7.50E+11
MUL3818,Cold Cream Jar,1.25,2.5,0,0,0,0,0,8/16/2017,8/16/2017,6/3/2014,0.25,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3820,Almond Oil Soap,1.83,3.65,0,0,0,0,12,4/15/2019,4/15/2019,5/23/2014,0.2,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3823,.Hair Dresser,2,3.99,0,0,0,0,23,2/26/2019,2/26/2019,1/8/2014,0.6,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3824,.Pepto Bismol Liquid,1.63,3.25,0,0,0,0,20,11/29/2018,11/29/2018,9/6/2012,0.13,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3826,Tooth Powder,1.49,2.98,0,0,0,0,25,4/15/2019,4/15/2019,6/9/2011,0.24,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3829,Old Dutch Cleanser,1.38,2.75,0,0,0,0,29,2/6/2019,2/6/2019,4/16/2014,0.13,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL383A,Brass Tray/Round,0.85,1.7,0,0,0,0,7,5/2/2019,5/2/2019,12/17/2014,0,ACCESSORIES,SERVING TRAY,NONE,7.50E+11
MUL383B,.Brass Tray/Oblong,0.85,1.7,0,0,0,0,10,4/1/2019,4/1/2019,11/20/2014,0,ACCESSORIES,SERVING TRAY,NONE,7.50E+11
MUL3860,Ivory Soap,1.15,2.3,0,0,0,0,15,4/2/2019,4/2/2019,9/11/2013,0.15,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3861,Octagon Soap,1.15,2.3,0,0,0,0,50,4/19/2019,4/19/2019,9/26/2013,0.15,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3862,.Skin Bracer,1,2,0,0,0,0,3,11/29/2018,11/29/2018,7/31/2014,0.05,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3863,Brut,1.5,3,0,0,0,0,14,1/11/2019,1/11/2019,9/9/2014,0.35,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3869,Soft & Dri Deodorant,1.25,2.5,0,0,0,0,5,5/2/2019,5/2/2019,12/18/2014,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3870,Right Guard,1.5,2.99,0,0,0,0,20,2/20/2019,2/20/2019,3/28/2014,0.4,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3875C,Wedding Album,3.5,7,0,0,0,0,0,11/23/2016,4/15/2014,10/2/2016,0,ACCESSORIES,WEDDING,NONE,7.50E+11
MUL3877A,Horse Pull Toy**Assorted,2,4,0,0,0,0,20,4/30/2019,4/30/2019,10/31/2016,-0.12,ACCESSORIES,TOYS,NONE,7.50E+11
MUL3877B,.Pig Pull Toy**Assorted,1.75,3.5,0,0,0,0,2,2/11/2019,2/11/2019,7/12/2014,0.25,ACCESSORIES,TOYS,NONE,7.50E+11
MUL3879,".Country Teapot, Assorted",1.88,3.75,0,0,0,0,37,12/26/2018,12/26/2018,7/23/2014,0.38,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL3884,Toilet Tissue 2Pkg.,1.3,2.6,0,0,0,0,29,4/22/2019,4/22/2019,9/12/2015,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL3940,Pendant On Velvet**Assorted,1.05,2.1,0,0,0,0,19,5/2/2019,5/2/2019,5/12/2015,0,ACCESSORIES,JEWELRY,NONE,7.50E+11
MUL3979A,Antique Ship,1.75,3.5,0,0,0,0,7,4/19/2019,4/19/2019,4/21/2015,0,ACCESSORIES,TOYS,NONE,7.50E+11
MUL3981A,"Train Set, Handpainted",3,5.99,0,0,0,0,1,4/30/2019,4/30/2019,5/9/2013,0.5,ACCESSORIES,TOYS,NONE,7.50E+11
MUL3981B,Train Track,2,3.99,0,0,0,0,54,4/15/2019,4/15/2019,12/3/2014,0,ACCESSORIES,TOYS,NONE,7.50E+11
MUL4009,"Hat with Calico Ribbon, Assorted, 1 Pc",1.75,3.5,0,0,0,0,5,4/19/2019,4/19/2019,1/7/2016,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4028A,Jewlery Box/Filled & Dec/ Assorted,7.49,14.98,0,0,0,0,9,3/27/2019,3/27/2019,11/21/2014,0,ACCESSORIES,JEWELRY,NONE,7.50E+11
MUL4028B,"Jewlery Box/Filled, Assorted",6.5,13,0,0,0,0,16,3/19/2019,3/19/2019,11/22/2014,-1.5,ACCESSORIES,JEWELRY,NONE,7.50E+11
MUL4044B,2In Life Preserver Ring Blue,4,7.99,0,0,0,0,12,3/26/2019,3/26/2019,9/6/2018,-0.25,ACCESSORIES,MISC,NONE,7.50E+11
MUL4044R,2In Life Preserver Ring Red,4,7.99,0,0,0,0,9,4/23/2019,4/23/2019,9/6/2018,-0.25,ACCESSORIES,MISC,NONE,7.50E+11
MUL4045B,1In Life Preserver Ring Blue,3.25,6.49,0,0,0,0,26,1/11/2019,1/11/2019,9/6/2018,-0.5,ACCESSORIES,MISC,NONE,7.50E+11
MUL4045R,1In Life Preserver Ring Red,3.25,6.49,0,0,0,0,21,1/11/2019,1/11/2019,9/6/2018,-0.5,ACCESSORIES,MISC,NONE,7.50E+11
MUL4097,Bridal Bouquet,5.25,10.5,0,0,0,0,14,11/3/2018,11/3/2018,11/10/2014,0,ACCESSORIES,WEDDING,NONE,7.50E+11
MUL4099,".Country Clock, Hand Painted",2.05,4.1,0,0,0,0,3,3/11/2019,3/11/2019,12/31/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4128,Coffee Pot/Antiqued,1.74,3.48,0,0,0,0,0,4/8/2019,4/8/2019,11/7/2014,0,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4130,.Pewter Tray,1.5,3,0,0,0,0,32,4/1/2019,4/1/2019,8/15/2015,-0.05,ACCESSORIES,SERVING TRAY,NONE,7.50E+11
MUL4135,Country Bowl & Pitcher***Temp. Discontinued,2.85,5.7,0,0,0,0,0,11/23/2016,10/11/2013,4/17/2015,0,ACCESSORIES,BOWLS,NONE,7.50E+11
MUL4143,Silver Coffee Pot,1.75,3.49,0,0,0,0,25,4/15/2019,4/15/2019,3/19/2013,0.25,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4161,Country Straw Hat,2,4,0,0,0,0,1,3/18/2019,3/18/2019,4/17/2015,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4172,.Wedding Hat Box,2.75,5.5,0,0,0,0,3,2/5/2019,2/5/2019,10/2/2016,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4234,Dr. Pepper Clock,2.5,5,0,0,0,0,0,1/7/2019,1/7/2019,6/4/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4247,Bridal Hat,5.25,10.5,0,0,0,0,9,3/18/2019,3/18/2019,11/10/2014,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4272,.Delicates In Washbowl,1.75,3.5,0,0,0,0,1,10/16/2018,6/26/2018,6/14/2016,0,ACCESSORIES,LAUNDRY,NONE,7.50E+11
MUL4286,.Child'S Coffee Set,1.63,3.25,0,0,0,0,15,4/30/2019,4/30/2019,10/8/2014,0.23,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4294,.Watch Your Hat & Coat Sign,1.65,3.3,0,0,0,0,3,4/1/2019,4/1/2019,2/18/2015,0,ACCESSORIES,MISC,NONE,7.50E+11
MUL431,Fancy Shelves,2,4,0,0,0,0,0,4/1/2019,4/1/2019,3/10/2015,0,ACCESSORIES,MISC,NONE,7.50E+11
MUL4368,.Victorian Ladies Hat,4.25,8.5,0,0,0,0,3,1/28/2019,1/28/2019,2/26/2015,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4378,Victorian Lace Hat with Bow,2.6,5.2,0,0,0,0,0,11/23/2016,9/22/2016,3/10/2015,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL4437,Mixing Bowl/2 Tone,1.5,3,0,0,0,0,12,4/30/2019,4/30/2019,5/1/2015,-0.15,ACCESSORIES,BOWLS,NONE,7.50E+11
MUL4477,Large Mixing Bowl,1.75,3.5,0,0,0,0,42,4/2/2019,4/2/2019,8/1/2013,0.25,ACCESSORIES,BOWLS,NONE,7.50E+11
MUL4483,Alarm Clock,1.4,2.79,0,0,0,0,48,1/11/2019,1/11/2019,7/22/2015,-0.1,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4487,.Helmet Clock,1.75,3.5,0,0,0,0,23,4/22/2019,4/22/2019,1/30/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4569,Fry Pan Clock,1.5,3,0,0,0,0,25,2/20/2019,2/20/2019,11/22/2014,-0.25,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4612,.Coffee Grinder,2,4,0,0,0,0,17,4/30/2019,4/30/2019,12/30/2014,0,ACCESSORIES,MISC,NONE,7.50E+11
MUL4674,Coffee Mug,1.5,3,0,0,0,0,0,12/6/2017,12/6/2017,12/12/2014,-0.3,ACCESSORIES,MUG,NONE,7.50E+11
MUL4680R,.Steaks Sign,1,2,0,0,0,0,34,1/25/2019,1/25/2019,8/1/2015,0,ACCESSORIES,GENERAL STORE,NONE,7.50E+11
MUL4683,.Boudoir Clock,1.4,2.8,0,0,0,0,6,3/11/2019,3/11/2019,11/10/2014,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4744,.Coffee Pot,2,3.99,0,0,0,0,38,3/5/2019,3/5/2019,1/29/2014,0.37,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4750,.Plastic Wrap,2,3.99,0,0,0,0,17,11/29/2018,11/29/2018,11/6/2014,-2,ACCESSORIES,KITCHEN,NONE,7.50E+11
MUL4774,Coffee Pot,1.75,3.5,0,0,0,0,2,4/30/2019,4/30/2019,1/6/2015,0,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4781,Coffee Urn,2.25,4.49,0,0,0,0,24,4/17/2019,4/17/2019,10/24/2012,0.25,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4792,Mirror,2.25,4.5,0,0,0,0,0,4/1/2019,4/1/2019,4/24/2015,0,ACCESSORIES,MIRRORS,NONE,7.50E+11
MUL4810,Holiday Coffee Pot,2.5,5,0,0,0,0,13,3/25/2019,3/25/2019,11/10/2014,0,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4810A,Coffee Pot Pewter,2.25,4.5,0,0,0,0,13,4/10/2019,4/10/2019,11/7/2014,0,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4827B,Large Wood Bowl,0.63,1.26,0,0,0,0,0,7/7/2018,7/7/2018,1/8/2014,0.03,ACCESSORIES,BOWLS,NONE,7.50E+11
MUL484HP,.Coffee Pot (Mul486) Red or Blue,2.13,4.25,0,0,0,0,18,3/28/2019,3/28/2019,7/27/2016,-0.73,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
MUL4947,.Mantle Clock,3.25,6.5,0,0,0,0,16,7/19/2018,10/10/2017,12/24/2013,0.65,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL4963,Roller Blades,3,5.99,0,0,0,0,1,4/8/2019,4/8/2019,3/8/2014,0.5,ACCESSORIES,SPORTS,NONE,7.50E+11
MUL5108,Sponge Bowl,1.75,3.5,0,0,0,0,15,4/30/2019,4/30/2019,6/19/2014,0.35,ACCESSORIES,BOWLS,NONE,7.50E+11
MUL5156A,Standing Frame-Gold,1.63,3.25,0,0,0,0,15,4/8/2019,4/8/2019,12/3/2011,0.53,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
MUL5156B,Standing Frame-Antique,1.63,3.25,0,0,0,0,25,4/8/2019,4/8/2019,12/3/2011,0.33,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
MUL5158,Over The Hill Clock,2.25,4.5,0,0,0,0,27,3/25/2019,3/25/2019,1/30/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL5234,Walking Stick-Dog Head,2.25,4.5,0,0,0,0,0,4/1/2019,4/1/2019,6/7/2015,0,ACCESSORIES,MISC,NONE,7.50E+11
MUL5392BK,Top Hat Black,2.25,4.49,0,0,0,0,8,4/22/2019,4/22/2019,3/14/2018,-0.25,ACCESSORIES,HATS,NONE,7.50E+11
MUL5392G,Top Hat Gray,2,4,0,0,0,0,47,4/30/2019,4/30/2019,11/6/2014,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL5498,1/2 Scale Wall Clock,2.5,5,0,0,0,0,0,5/2/2019,5/2/2019,5/12/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL5503,1/4In Scale Wall Clock,1,2,0,0,0,0,1,4/30/2019,4/30/2019,11/8/2014,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL5524,"Straw Hat, Natural 2 1/4",0.75,1.5,0,0,0,0,33,4/8/2019,4/8/2019,5/9/2012,0.1,ACCESSORIES,HATS,NONE,7.50E+11
MUL5525,Red Decorated Hat 2 1/4In Diam,2,4,0,0,0,0,0,11/23/2016,5/10/2013,10/2/2016,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL5551,Gold Paris Clock 1-1/8 Inches,1.5,3,0,0,0,0,62,4/3/2019,4/3/2019,3/10/2015,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL5552,"Old Style Clock Flat Back, Gold, 1/2 Inch",1.5,3,0,0,0,0,35,3/25/2019,3/25/2019,11/27/2014,0,ACCESSORIES,CLOCKS,NONE,7.50E+11
MUL5555,Toilet Tissue White 2 Rolls,1.25,2.49,0,0,0,0,19,4/30/2019,4/30/2019,11/25/2014,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL5556,Toilet Tissue Pink 2 Rolls,1.25,2.49,0,0,0,0,30,4/5/2019,4/5/2019,4/21/2015,0,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL5557,Toilet Tissue Blue 2 Rolls,1.25,2.49,0,0,0,0,12,3/25/2019,3/25/2019,4/21/2015,-0.5,ACCESSORIES,BED AND BATH,NONE,7.50E+11
MUL5583,Rustic Watering Can,1.25,2.49,0,0,0,0,16,5/2/2019,5/2/2019,9/29/2012,0,ACCESSORIES,GARDEN,NONE,7.50E+11
MUL5584,Rustic Star 1/2 In***4 Pc,1.25,2.49,0,0,0,0,15,3/25/2019,3/25/2019,9/29/2012,0,ACCESSORIES,DECORATIVE,NONE,7.50E+11
MUL5585,Rustic Star 1 In** 2 Pc,1.5,2.99,0,0,0,0,4,3/25/2019,3/25/2019,10/5/2012,1.5,ACCESSORIES,DECORATIVE,NONE,7.50E+11
MUL5586,Rustic Tub 1In,1.75,3.49,0,0,0,0,6,4/15/2019,4/15/2019,9/29/2012,0,ACCESSORIES,BUCKETS & PAILS,NONE,7.50E+11
MUL5587,Rustic Snow Shovel,2,3.99,0,0,0,0,15,3/25/2019,3/25/2019,9/29/2012,0,ACCESSORIES,TOOLS,NONE,7.50E+11
MUL56,Scoop,1.25,2.5,0,0,0,0,0,8/30/2018,8/30/2018,4/10/2014,0.5,ACCESSORIES,KITCHEN,NONE,7.50E+11
MUL632,Nurses Hat,1.63,3.25,0,0,0,0,0,8/28/2018,8/28/2018,7/26/2013,0.13,ACCESSORIES,HATS,NONE,7.50E+11
MUL698,Fireman'S Hat,1.4,2.8,0,0,0,0,17,3/25/2019,3/25/2019,1/27/2015,0,ACCESSORIES,HATS,NONE,7.50E+11
MUL721B,Black Roller Skates,2.75,5.5,0,0,0,0,11,4/2/2019,4/2/2019,9/26/2013,0.5,ACCESSORIES,SPORTS,NONE,7.50E+11
MUL836,.Mirror,3.5,6.99,0,0,0,0,2,3/28/2019,3/28/2019,11/2/2013,1,ACCESSORIES,MIRRORS,NONE,7.50E+11
MUL929B,.Teapot,2.13,4.25,0,0,0,0,12,4/1/2019,4/1/2019,10/25/2013,0.13,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.50E+11
NCMUS002,Trombone with Case & Stand,11.55,23.1,0,0,0,0,0,6/19/2018,11/3/2015,6/19/2018,-0.8,ACCESSORIES,MUSICAL,NONE,
NCMUS003,Cello with Case &  Wooden Stand,11.25,22.5,0,0,0,0,5,4/22/2019,4/22/2019,3/15/2016,-2.25,ACCESSORIES,MUSICAL,NONE,
NCMUS004,Keyboard In Pack Carton,11.5,23,0,0,0,0,0,10/2/2016,6/14/2016,3/15/2016,-4.5,ACCESSORIES,MUSICAL,NONE,
NCMUS005,Violin with Case & Stand,10.75,21.5,0,0,0,0,0,9/19/2017,9/19/2017,12/8/2016,-1.75,ACCESSORIES,MUSICAL,NONE,
NCMUS006,Guitar with Case & Stand,10.15,20.3,0,0,0,0,0,6/19/2018,7/11/2016,6/19/2018,-0.4,ACCESSORIES,MUSICAL,NONE,
NCMUS008,Classic Guitar with Case & Stand,10.15,20.3,0,0,0,0,0,6/19/2018,2/21/2014,6/19/2018,-0.4,ACCESSORIES,MUSICAL,NONE,
NCMUS009,Electric Guitar/Red/ with Case & Stand,6.5,13,0,0,0,0,0,10/2/2016,1/22/2013,4/23/2011,2.25,ACCESSORIES,MUSICAL,NONE,
NCMUS010,Electric Guitar/Blue/ with Case & Stand,9.75,19.5,0,0,0,0,0,10/2/2016,3/26/2015,3/15/2016,-3.25,ACCESSORIES,MUSICAL,NONE,
NCRA0106,Tin Tub with Handles,1.38,2.76,0,0,0,0,3,4/10/2019,4/10/2019,2/26/2019,0.23,ACCESSORIES,MISC,NONE,
NCRA0107,Upright Vacuum Cleaner,1.32,2.64,0,0,0,0,0,2/7/2019,12/5/2008,11/5/2015,0,ACCESSORIES,CLEANING,NONE,
NCRA0108,S/3 Cleaning Set/Red Bucket,1.15,2.3,0,0,0,0,0,10/2/2016,3/28/2015,4/23/2011,-0.19,ACCESSORIES,CLEANING,NONE,
NCRA0109,Copper Kettle/Movable Lid,1.63,3.26,0,,,,0,2/13/2014,9/17/2010,,,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRA0112,Walnut Sewing Machine Pattern,6.55,13.1,0,0,0,0,3,4/1/2019,4/1/2019,9/13/2018,-1.09,ACCESSORIES,SEWING ROOM,NONE,
NCRA0113,Cash Register,2.1,4.2,0,0,0,0,0,3/15/2016,8/26/2014,3/15/2016,-0.44,ACCESSORIES,GENERAL STORE,NONE,
NCRA0115,S/4 Old Silver Tea Set,2.1,4.2,0,0,0,0,0,4/12/2019,4/12/2019,9/13/2018,-0.35,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRA0116,Pampers with Baby Bottle - Opens,1.92,3.84,0,0,0,0,8,4/5/2019,4/5/2019,9/13/2018,-0.32,ACCESSORIES,BABY,NONE,
NCRA0117,Brass Coat Rack,4.08,8.16,0,0,0,0,2,9/14/2018,9/14/2018,9/13/2018,-0.68,ACCESSORIES,MISC,NONE,
NCRA0118,S/2 Round Brass Candlesticks,2.7,5.4,0,0,0,0,3,2/6/2019,2/6/2019,9/13/2018,-0.45,ACCESSORIES,CANDLESTICK,NONE,
NCRA0119,Bowl Of Eggs with Whisk,1.45,2.9,0,0,0,0,0,1/7/2016,4/25/2014,5/22/2013,-0.02,ACCESSORIES,KITCHEN,NONE,
NCRA0120,White Dial Telephone,0.88,1.76,0,0,0,0,0,10/2/2016,12/6/2013,10/2/2016,0,ACCESSORIES,OFFICE,NONE,
NCRA0122,Portable Sewing Machine,1.35,2.7,0,0,0,0,0,7/26/2017,7/26/2017,7/6/2011,0.47,ACCESSORIES,SEWING ROOM,NONE,
NCRA0124,Holy Bible,0.98,1.96,0,0,0,0,3,5/22/2018,5/22/2018,11/18/2014,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
NCRA0125,Walnut Rr Clock/Pendulum,2.08,4.16,0,0,0,0,2,1/26/2018,1/26/2018,1/28/2015,0,ACCESSORIES,CLOCKS,NONE,
NCRA0126,S/4 Wooden Train,1.5,3,0,0,0,0,0,3/15/2016,12/16/2014,3/15/2016,-0.14,ACCESSORIES,TOYS,NONE,
NCRA0127,Tool Box with Tools,2.05,4.1,0,0,0,0,0,1/7/2016,8/18/2015,8/15/2015,0,ACCESSORIES,TOOLS,NONE,
NCRA0128,Red Rr Lantern,1.36,2.72,0,,,,0,2/13/2014,4/23/2014,4/23/2011,0.38,ACCESSORIES,OUTDOOR,NONE,
NCRA0129,S/4 Jars/Cork - Cherry Decal,2.5,5,0,0,0,0,0,3/25/2019,3/25/2019,9/13/2018,-0.42,ACCESSORIES,MISC,NONE,
NCRA0132,Metal Radiator,1.36,2.72,0,0,0,0,0,10/2/2016,9/25/2013,4/23/2011,0.25,ACCESSORIES,MISC,NONE,
NCRA0133,S/4 Blue Spatter Pots/Pans,2.37,4.74,0,,,,0,2/13/2014,10/11/2013,7/6/2011,0.48,ACCESSORIES,COOKWARE,NONE,
NCRA0134,S/12 Blue Spatter Dishes,2.25,4.5,0,0,0,0,0,5/29/2015,5/29/2015,7/17/2013,0.92,ACCESSORIES,PLACE SETTINGS,NONE,
NCRA0135,S/4 Blue Spatter Coffee Set,1.55,3.1,0,0,0,0,3,4/13/2017,4/13/2017,11/1/2011,0.38,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRA0137,Blue Spatter Tea Kettle,1.36,2.72,0,0,0,0,2,3/6/2018,3/6/2018,1/28/2012,0.45,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
NCRA0138,3 Inch Gumball,1.95,3.9,0,0,0,0,0,5/2/2017,5/2/2017,4/23/2011,0.84,ACCESSORIES,GENERAL STORE,NONE,
NCRA0139,1 Inch Gumball,1.63,3.26,0,0,0,0,3,2/6/2019,2/6/2019,9/13/2018,-0.27,ACCESSORIES,GENERAL STORE,NONE,
NCRA0140,S/6 Food Sacks,1.95,3.9,0,0,0,0,0,10/2/2016,8/23/2014,10/2/2016,0,ACCESSORIES,GENERAL STORE,NONE,
NCRA0141,Seed Box,2.03,4.06,0,0,0,0,0,3/26/2019,3/26/2019,9/13/2018,-0.34,ACCESSORIES,GARDEN,NONE,
NCRA0142,"S/3 Spade, Shovel, Pitch Fork",1.75,3.5,0,0,0,0,0,3/15/2016,7/15/2015,3/15/2016,-0.32,ACCESSORIES,TOOLS,NONE,
NCRA0144,"S/6 Mannequin, Dressmaker Set",2.75,5.5,0,0,0,0,0,4/2/2019,4/2/2019,3/15/2016,-0.99,ACCESSORIES,SEWING ROOM,NONE,
NCRA0146,Stroller - Red/White Striped,2.02,4.04,0,0,0,0,1,6/21/2018,6/21/2018,1/6/2015,0,ACCESSORIES,BABY,NONE,
NCRA0148,Oval Victorian Gold Mirror,1.05,2.1,0,0,0,0,0,12/19/2015,11/6/2013,12/19/2015,0,ACCESSORIES,MIRRORS,NONE,
NCRA0149,S/12 Books,1.89,3.78,0,,,,0,2/13/2014,1/24/2014,4/23/2011,0.36,ACCESSORIES,BOOKS & MAGAZINES,NONE,
NCRA0151,Ladies Straw Hat/Blue Ribbon,2.11,4.22,0,0,0,0,12,4/17/2019,4/17/2019,9/13/2018,-0.35,ACCESSORIES,HATS,NONE,
NCRA0153,S/2 Toilet Paper,0.78,1.56,0,0,0,0,0,8/4/2015,8/4/2015,11/17/2010,-0.02,ACCESSORIES,BED AND BATH,NONE,
NCRA0154,S/4 White Dishes with Blue Dots,1.9,3.8,0,0,0,0,12,2/27/2019,2/27/2019,9/13/2018,-0.65,ACCESSORIES,PLACE SETTINGS,NONE,
NCRA0158,4Pc White Computer Set,2.7,5.4,0,0,0,0,0,8/18/2015,8/18/2015,8/15/2015,0,ACCESSORIES,OFFICE,NONE,
NCRA0160,Painted French Mantel Clock,1.75,3.5,0,0,0,0,0,2/12/2015,2/12/2015,4/23/2011,-0.53,ACCESSORIES,CLOCKS,NONE,
NCRA0161,"S/4 Toys, Top, Bear, Blocks,Ho",4,8,0,0,0,0,0,3/15/2016,8/14/2014,3/15/2016,-0.6,ACCESSORIES,TOYS,NONE,
NCRA0167,Linseed Oil Can,0.85,1.7,0,0,0,0,0,9/1/2015,9/1/2015,1/3/2015,0,ACCESSORIES,MISC,NONE,
